idindikator;mes;god;IDVarijanteStanovnistva;nVarijanteStanovnistva;IDTer;nTer;IDPol;nPol;IDStarGrupa;nStarGrupa;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
180203IND01;00;2016;1;Low variant;RS22;Region Južne i Istočne Srbije;0;Total;15-19;15–19;82038;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;2;Medium variant;RS22;Region Južne i Istočne Srbije;0;Total;15-19;15–19;82038;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;3;High variant;RS22;Region Južne i Istočne Srbije;0;Total;15-19;15–19;81896;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;4;Constant variant;RS22;Region Južne i Istočne Srbije;0;Total;15-19;15–19;82058;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;5;Variant without migration (zero net migration);RS22;Region Južne i Istočne Srbije;0;Total;15-19;15–19;82038;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;1;Low variant;RS;REPUBLIC OF SERBIA;0;Total;20-24;20–24;410350;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;2;Medium variant;RS;REPUBLIC OF SERBIA;0;Total;20-24;20–24;410351;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;3;High variant;RS;REPUBLIC OF SERBIA;0;Total;20-24;20–24;407824;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;4;Constant variant;RS;REPUBLIC OF SERBIA;0;Total;20-24;20–24;410265;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;5;Variant without migration (zero net migration);RS;REPUBLIC OF SERBIA;0;Total;20-24;20–24;410351;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;1;Low variant;RS1;SRBIJA – SEVER;0;Total;20-24;20–24;202574;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;2;Medium variant;RS1;SRBIJA – SEVER;0;Total;20-24;20–24;202575;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;3;High variant;RS1;SRBIJA – SEVER;0;Total;20-24;20–24;194930;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;4;Constant variant;RS1;SRBIJA – SEVER;0;Total;20-24;20–24;202509;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;5;Variant without migration (zero net migration);RS1;SRBIJA – SEVER;0;Total;20-24;20–24;202575;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;1;Low variant;RS11;Beogradski region;0;Total;20-24;20–24;93675;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;2;Medium variant;RS11;Beogradski region;0;Total;20-24;20–24;93676;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;3;High variant;RS11;Beogradski region;0;Total;20-24;20–24;84714;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;4;Constant variant;RS11;Beogradski region;0;Total;20-24;20–24;93652;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;5;Variant without migration (zero net migration);RS11;Beogradski region;0;Total;20-24;20–24;93676;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;1;Low variant;RS12;Region Vojvodine;0;Total;20-24;20–24;108899;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;2;Medium variant;RS12;Region Vojvodine;0;Total;20-24;20–24;108899;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;3;High variant;RS12;Region Vojvodine;0;Total;20-24;20–24;110216;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;4;Constant variant;RS12;Region Vojvodine;0;Total;20-24;20–24;108857;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;5;Variant without migration (zero net migration);RS12;Region Vojvodine;0;Total;20-24;20–24;108899;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;1;Low variant;RS2;SRBIJA – JUG;0;Total;20-24;20–24;207776;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;2;Medium variant;RS2;SRBIJA – JUG;0;Total;20-24;20–24;207776;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;3;High variant;RS2;SRBIJA – JUG;0;Total;20-24;20–24;212894;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;4;Constant variant;RS2;SRBIJA – JUG;0;Total;20-24;20–24;207756;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;5;Variant without migration (zero net migration);RS2;SRBIJA – JUG;0;Total;20-24;20–24;207776;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;1;Low variant;RS21;Region Šumadije i Zapadne Srbije;0;Total;20-24;20–24;114138;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;2;Medium variant;RS21;Region Šumadije i Zapadne Srbije;0;Total;20-24;20–24;114138;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;3;High variant;RS21;Region Šumadije i Zapadne Srbije;0;Total;20-24;20–24;117799;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;4;Constant variant;RS21;Region Šumadije i Zapadne Srbije;0;Total;20-24;20–24;114080;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;5;Variant without migration (zero net migration);RS21;Region Šumadije i Zapadne Srbije;0;Total;20-24;20–24;114138;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;1;Low variant;RS22;Region Južne i Istočne Srbije;0;Total;20-24;20–24;93638;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;2;Medium variant;RS22;Region Južne i Istočne Srbije;0;Total;20-24;20–24;93638;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;3;High variant;RS22;Region Južne i Istočne Srbije;0;Total;20-24;20–24;95095;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;4;Constant variant;RS22;Region Južne i Istočne Srbije;0;Total;20-24;20–24;93676;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;5;Variant without migration (zero net migration);RS22;Region Južne i Istočne Srbije;0;Total;20-24;20–24;93638;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;1;Low variant;RS;REPUBLIC OF SERBIA;0;Total;25-29;25–29;441367;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;2;Medium variant;RS;REPUBLIC OF SERBIA;0;Total;25-29;25–29;441367;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;3;High variant;RS;REPUBLIC OF SERBIA;0;Total;25-29;25–29;444756;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;4;Constant variant;RS;REPUBLIC OF SERBIA;0;Total;25-29;25–29;441255;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;5;Variant without migration (zero net migration);RS;REPUBLIC OF SERBIA;0;Total;25-29;25–29;441368;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;1;Low variant;RS1;SRBIJA – SEVER;0;Total;25-29;25–29;231751;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;2;Medium variant;RS1;SRBIJA – SEVER;0;Total;25-29;25–29;231751;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;3;High variant;RS1;SRBIJA – SEVER;0;Total;25-29;25–29;220349;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;4;Constant variant;RS1;SRBIJA – SEVER;0;Total;25-29;25–29;231664;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;5;Variant without migration (zero net migration);RS1;SRBIJA – SEVER;0;Total;25-29;25–29;231752;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;1;Low variant;RS11;Beogradski region;0;Total;25-29;25–29;114657;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;2;Medium variant;RS11;Beogradski region;0;Total;25-29;25–29;114657;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;3;High variant;RS11;Beogradski region;0;Total;25-29;25–29;98743;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;4;Constant variant;RS11;Beogradski region;0;Total;25-29;25–29;114624;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;5;Variant without migration (zero net migration);RS11;Beogradski region;0;Total;25-29;25–29;114658;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;1;Low variant;RS12;Region Vojvodine;0;Total;25-29;25–29;117094;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;2;Medium variant;RS12;Region Vojvodine;0;Total;25-29;25–29;117094;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;3;High variant;RS12;Region Vojvodine;0;Total;25-29;25–29;121606;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;4;Constant variant;RS12;Region Vojvodine;0;Total;25-29;25–29;117040;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;5;Variant without migration (zero net migration);RS12;Region Vojvodine;0;Total;25-29;25–29;117094;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;1;Low variant;RS2;SRBIJA – JUG;0;Total;25-29;25–29;209616;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;2;Medium variant;RS2;SRBIJA – JUG;0;Total;25-29;25–29;209616;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;3;High variant;RS2;SRBIJA – JUG;0;Total;25-29;25–29;224407;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;4;Constant variant;RS2;SRBIJA – JUG;0;Total;25-29;25–29;209591;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;5;Variant without migration (zero net migration);RS2;SRBIJA – JUG;0;Total;25-29;25–29;209616;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;1;Low variant;RS21;Region Šumadije i Zapadne Srbije;0;Total;25-29;25–29;116145;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;2;Medium variant;RS21;Region Šumadije i Zapadne Srbije;0;Total;25-29;25–29;116145;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;3;High variant;RS21;Region Šumadije i Zapadne Srbije;0;Total;25-29;25–29;126596;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;4;Constant variant;RS21;Region Šumadije i Zapadne Srbije;0;Total;25-29;25–29;116074;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;5;Variant without migration (zero net migration);RS21;Region Šumadije i Zapadne Srbije;0;Total;25-29;25–29;116145;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;1;Low variant;RS22;Region Južne i Istočne Srbije;0;Total;25-29;25–29;93471;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;2;Medium variant;RS22;Region Južne i Istočne Srbije;0;Total;25-29;25–29;93471;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;3;High variant;RS22;Region Južne i Istočne Srbije;0;Total;25-29;25–29;97811;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;4;Constant variant;RS22;Region Južne i Istočne Srbije;0;Total;25-29;25–29;93517;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;5;Variant without migration (zero net migration);RS22;Region Južne i Istočne Srbije;0;Total;25-29;25–29;93471;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;1;Low variant;RS;REPUBLIC OF SERBIA;0;Total;30-34;30–34;478583;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;2;Medium variant;RS;REPUBLIC OF SERBIA;0;Total;30-34;30–34;478582;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;3;High variant;RS;REPUBLIC OF SERBIA;0;Total;30-34;30–34;483902;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;4;Constant variant;RS;REPUBLIC OF SERBIA;0;Total;30-34;30–34;478443;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;5;Variant without migration (zero net migration);RS;REPUBLIC OF SERBIA;0;Total;30-34;30–34;478583;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;1;Low variant;RS1;SRBIJA – SEVER;0;Total;30-34;30–34;262759;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;2;Medium variant;RS1;SRBIJA – SEVER;0;Total;30-34;30–34;262758;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;3;High variant;RS1;SRBIJA – SEVER;0;Total;30-34;30–34;257462;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;4;Constant variant;RS1;SRBIJA – SEVER;0;Total;30-34;30–34;262649;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2016;5;Variant without migration (zero net migration);RS1;SRBIJA – SEVER;0;Total;30-34;30–34;262759;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
